household_key,age_encoded,income_encoded,household_size_encoded,kid_category_encoded,recency,frequency,monetary,retail_discount_mean,retail_discount_usage_proportion,retail_discount_no_usage_proportion,coupon_discount_mean,coupon_discount_usage_proportion,coupon_discount_no_usage_proportion,did_not_receive_campaign_and_no_coupons_proportion,received_campaign_and_16_coupons_proportion,received_campaign_and_all_coupons_proportion,afternoon_proportion,evening_proportion,midnight_proportion,morning_proportion,night_proportion,national_proportion,private_proportion,alcohol_proportion,deli & bakery_proportion,entertainment & leisure_proportion,general_grocery_proportion,health_personal_care_proportion,home & lifestyle_proportion,meat_proportion,miscellaneous & services_proportion,produce_proportion,seafood_proportion
302,0.0,-0.3333333333333333,0.5,1.0,1.1714103629640245,-0.4890642894991482,-1.0524435088385637,-0.49101542915959095,-0.6592181160273718,0.6592181160273711,0.049486349679949505,-0.6302058768703444,0.6302058768703441,1.1463729564988943,1.6998020904741882,-1.0107091993600643,-1.33838976709118,-0.9714275950630713,1.356672803477386,-1.6923195544289087,0.24759452965073078,1.595585015931685,-1.5955850159316822,-0.12057821414875912,-0.5636066404763161,-0.11007501906838113,0.01511477049854552,1.0803532309934722,0.3226444510687176,-0.2649899249216913,-0.3017786823375109,-0.20625084592100693,0.1656336865475554
304,-2.0,0.0,0.0,0.0,-0.9931804349253506,0.929081200198964,0.7048019439297657,0.5189889517305885,0.6404863332076974,-0.6404863332076977,-0.3002523855330416,-0.915339520173584,0.915339520173584,-0.19232901099683594,-0.2366881748309997,0.13313985192018032,-0.5052680485057451,-0.4675506910458454,0.682196211561128,-0.3057742175936486,-0.4826207997003278,-0.3986499462308436,0.39864994623084393,-0.12398948288677458,-0.441752556306955,-0.11352556934498852,0.12413873218339785,0.5386845341392186,0.12669689411093873,0.36325304085427895,0.46701823945768284,-0.5553750126785306,0.12093591598014684
306,-3.0,-0.3333333333333333,1.0,2.0,-0.9931804349253506,0.3511165812802313,0.22981504571114586,1.142659454355933,1.444664777766803,-1.4446647777668016,1.592773784894575,0.9884996038866384,-0.9884996038866377,-0.04377039460067067,0.15809007171970163,-0.026734626515333534,0.23938324703403896,-0.18418055348584783,-0.18680052147042572,0.44312535570367656,0.5046109789059019,-0.6125082914622502,0.61250829146225,1.092452180747012,-0.6831239283303879,1.1169236978593822,-0.5443350060791113,-1.0738094814260788,-1.232836082201391,-0.06925187995044507,-0.12695586618827565,-0.38562323011311167,-0.06111327292596916
309,-2.0,0.3333333333333333,0.0,0.0,1.7129676588254028,-2.601989952432883,-0.7755591713788372,0.7315777338548729,0.18472865107913955,-0.18472865107913988,0.42600846425935135,0.04414854342219839,-0.044148543422197935,1.2664460968913103,0.9448025483705026,-0.9432478193145436,1.0547168216184146,1.3321180181515158,0.12655381015488412,1.2630403429281134,-3.909572248614061,2.5275182322334953,-2.5275182322334917,0.09600405805991635,0.03389086144190456,0.10900124746835181,1.3770055406368933,-0.05295474023439051,-0.9137239782757121,0.821404982823561,-0.4266479937027788,0.5379214539446288,1.2724985436794116
314,0.0,0.3333333333333333,0.5,1.0,0.3698347972838555,-1.6582588138758891,-0.49558530834652353,-0.7408914504377498,-0.09187897424136134,0.09187897424136039,-0.3002523855330416,-4.325486950331671,4.325486950331669,1.0990117456384596,-6.6670746759842325,0.549316286319868,1.646773394205442,0.8441691239420556,0.20103251503675273,0.6896484162563892,-3.656615141602785,-0.36627149885473403,0.3662714988547339,0.2048594239160634,1.2598536893135084,0.2191101077229798,1.6359259433838995,2.1578994081604095,-0.8189703680644426,1.3809757424678517,0.0,1.5475231863990029,-3.1790352610745267
317,0.0,0.3333333333333333,0.0,0.0,-0.33246603203239816,-1.0900669561429726,0.30155319377338335,0.1543500609382528,-0.45911197927910086,0.4591119792791008,1.3026587957478095,0.7800939273823243,-0.7800939273823244,-0.062143218105415565,0.1921320949964576,-0.022136319562856617,-1.0500894569382129,-0.6195127535081085,0.9112426333228519,-0.8619551709620262,0.1310845509204117,1.3655500059659516,-1.3655500059659498,0.028342114348435886,1.1635150792182078,0.04056016102223797,0.8035093672099634,1.0257396506225727,-0.972620601240968,0.948271522917475,-0.2324856010783287,0.7145035197403922,0.4312802430832041
319,0.0,-0.3333333333333333,1.0,3.0,1.1925126216127617,-0.3095314895710045,-0.24652154198853615,0.4383747011605342,0.8445050766083856,-0.844505076608386,-0.10117545693934345,-0.2124474715254516,0.21244747152545193,0.8518496235129295,3.213776572499229,-1.114301261549336,-0.0013759237784351252,0.4001485598121829,-0.17627279775244672,0.16483577377207398,0.47372878206975005,-1.197591481573227,1.1975914815732258,0.9833303984627155,-0.977364232601635,-0.256997197003251,-0.5138715245168891,-0.7977360523851437,0.22182650497467638,-0.20611311860252937,-0.1839663263412672,-0.3115642925168572,-0.5047540547236813
321,0.0,0.6666666666666666,0.0,0.0,1.1925126216127617,-0.34571429053187774,0.27315816589435293,0.8405605247282771,-0.08861365005338676,0.08861365005338633,1.6218846324892575,1.1537984301311397,-1.1537984301311397,-0.03769744497670079,-0.03207788749043811,0.004507653927522584,0.05548025476901873,0.06230603035095224,-0.18585210288438794,0.6200307380431173,0.2512429040054273,0.669843384696858,-0.6698433846968571,-0.2885544641363439,-0.8014603641925696,1.2578979189201687,-0.7029897410521284,-0.8325816459052982,0.03807029209349625,-0.09714935232146857,-0.69109564022029,-0.24317183948383012,-0.22360923000439675
324,0.0,0.0,-0.5,0.0,-0.9931804349253506,0.09488621385689362,0.700464405013613,-0.8372259107897143,-0.5774247541141188,0.5774247541141192,0.6907928531057992,0.5113343513446548,-0.5113343513446541,-0.14826704485096068,-0.0802719755169826,0.078520384148113,0.0219391535279212,0.5416250732159991,-0.15482761784988258,-0.03300439931929035,0.4646853730941743,0.03754035647819173,-0.037540356478190914,0.7354422690914484,-0.9686508843685073,0.9668164638198125,-1.312364059510631,-0.9895326551004601,-0.013416810058184736,-2.6024285866551478,-0.29271906733932906,-0.5447299262615763,0.008224595119561133
325,-1.0,0.3333333333333333,1.0,2.0,0.975710683144192,-0.8054835911070637,-0.553319101011027,1.6291566392451728,2.030715273782277,-2.0307152737822753,1.507484011066613,0.7757383967788745,-0.7757383967788742,1.1410945676089166,1.7322829159347863,-1.0135449967728063,-0.9575709985021217,-1.1829813617790506,1.0037987438523388,-0.6300731355484906,0.006708713021010762,0.2900159603947556,-0.2900159603947544,0.042992495278204146,0.5643809613761543,0.05537924443430136,0.9559785627170718,0.9574243399484573,0.2933538204806085,0.602129920345963,0.2739371670559339,1.0401640000821628,-3.6175778226298796
329,-2.0,0.3333333333333333,-0.5,0.0,0.4898609098412687,0.06132495969890443,-0.4872781973435554,-2.4928868282382917,-1.5454919807597425,1.5454919807597416,-0.3002523855330416,-4.325486950331671,4.325486950331669,-0.11085285665199278,-0.11596432568946764,0.06299820859968323,0.1635256440995203,1.1620968828565819,-0.015446777465728664,-1.1836303571426274,0.5570056287531289,1.1928062211912294,-1.1928062211912285,-0.1214330167663456,1.0672879055945312,-0.11093966493333099,-0.049286449144371525,0.213593107272239,0.21123482166159138,-0.507745503715245,-0.7229337333650432,0.8675613545119055,-0.12053337789413807
332,-1.0,1.0,1.5,3.0,0.3698347972838555,-0.20740913245086634,0.18932103044343834,0.461888307510296,0.4138730684019723,-0.413873068401973,-0.3002523855330416,-0.7282662133882016,0.728266213388201,-0.17149597864562185,0.03225134774322048,0.07161054373361218,-0.39757075166214917,-0.39098105657088417,0.5639765511944971,-0.1790707566423421,-0.42194414069483865,-0.48049804731990664,0.4804980473199064,-0.20518299085278977,-0.6118079054554714,0.99983743715236,-0.2249580391862456,0.08176033532780728,-0.032551004995267904,-0.5853403758051057,-1.071980272996034,-0.1402602625764546,0.09666914332165787
334,0.0,-1.3333333333333333,0.0,0.0,-0.9931804349253506,1.3949729305602028,0.03624151405632481,0.6692394927762139,1.5435064797057967,-1.5435064797057954,1.02203959277158,0.7818625155675573,-0.7818625155675569,-0.06738365327356417,-0.12406895650270883,0.03885449166852882,-0.5895561570795048,-0.05035811832651631,0.5911453066742587,-1.191195436894891,0.532619015604068,0.9312346196159588,-0.9312346196159577,-0.10799113153599814,0.8765834340392058,-0.09734299332466635,0.1053090222368489,0.7171346350869334,0.19824572563012405,-1.2448194295669206,0.2816701632710971,0.40254092026364474,-0.4843526994999465
346,2.0,0.0,0.0,0.0,0.4898609098412687,-0.14411857852419363,0.153917567687424,0.18661253812488993,-0.31687991344328953,0.31687991344328925,-0.3002523855330416,-0.6389200582662249,0.6389200582662246,0.879993948827328,3.1058740469162864,-1.1111354888590217,1.7344419247181675,-3.9896017823102574,0.4899046175051342,3.055318109715318,-2.6754991104826495,-0.3788944948528881,0.3788944948528882,0.03425590171348264,1.7453668204137212,0.04654204699939807,0.6968520478650287,0.7563345370497933,-0.9674729202015191,0.7497937698116575,0.12304643494006233,1.4178090142323458,-0.34576906353448655
350,0.0,0.0,1.0,2.0,-0.33246603203239816,-0.3830767618596786,-0.46683725473993226,-0.47946804458683234,-0.8875239325126646,0.8875239325126637,0.17872601488321982,-0.40371635077032186,0.40371635077032214,0.09313223414950637,0.4528702020453199,-0.1614259907925831,0.29709428717544023,-0.2594764258114651,-0.18129018126292376,0.4053617326788104,0.5417225254704987,1.091598491070196,-1.0915984910701944,-0.03129861659182355,0.9525925748706938,-0.019767346555690565,0.36642111693371326,1.1409976232063608,-1.0245351258744768,0.521098566257822,1.0622208941810738,0.6510234029327396,0.4962031179611517
351,0.0,0.0,-0.5,0.0,0.0,0.8990552796374499,0.5701440628892187,0.9509790988601564,-0.3325446342707408,0.3325446342707401,0.5146208412559156,0.001095064909212082,-0.0010950649092125175,-0.12324909014583252,-0.24948325574889393,0.09475591743236528,-0.912065724861124,-1.2284524455488686,1.2144280006421617,-0.6276495624569495,-0.7158895796856066,0.1822022186417551,-0.18220221864175432,-0.1229455385888027,-0.272815401264827,-0.11246960379000699,-0.08676150344357599,0.8414471724273925,-0.09694841879797869,0.4990802866128481,-0.2389886687162635,0.27253800779315535,0.6584519345867943
353,0.0,1.3333333333333333,0.0,0.0,0.8954526933357753,-0.13390848670509142,-0.23445503215515986,-0.012220115655292471,-0.7594688106670774,0.7594688106670772,0.36037063111692824,0.02842659667039621,-0.02842659667039707,0.8533619919814216,3.208189265324633,-1.1141697754165507,0.36364785718172216,0.15180792838307142,-0.14392656674484436,0.5020600713164417,-0.17914138830431256,0.4933379152587442,-0.4933379152587429,-0.2957769546827735,-0.26578080110595326,1.1478068046644285,-0.9248678609940778,-0.3066013715424201,0.09478326892259623,-0.28908325260677425,-0.5906262561591228,-0.040216796978199285,-0.6915810315892551
354,-2.0,-0.3333333333333333,1.5,3.0,0.0,0.1512403042635609,0.7244442402769976,-0.5545895363204298,-0.5062997253924728,0.5062997253924714,1.5136429816250403,0.9585595847436468,-0.9585595847436459,-0.029095836492589747,-0.0865415437855376,0.009409599265439092,0.19576267327866687,0.13419386842459066,-0.163549365599041,0.6167922053613175,-0.045219588258734136,1.1864233245365128,-1.1864233245365108,0.9305925818060938,-0.388147120947152,-0.15529208947549342,-0.04283367577934697,0.37127718951060756,-0.18725289397152428,0.08131836357675097,-0.537252653099007,-0.7073045750904791,-0.38483864391694383
358,-1.0,0.0,0.0,0.0,-0.9931804349253506,1.149809815808221,1.1770717943605553,-0.4685827118276784,-0.8907674279595094,0.8907674279595074,-0.2328526234416065,-0.6875141480198198,0.6875141480198191,-0.0647846916807903,-0.4927427340739581,0.10483204967659475,-0.7093430988511287,-0.7654911608810835,0.6513019139986381,-0.012790003899926107,-0.19932344668220722,0.41183673315239766,-0.4118367331523973,0.7449843151909744,-0.5052174349188077,0.765454660475929,-0.8146218777036451,-0.40232265417441937,-0.027181953127626873,-0.670832952372559,-1.6242061771072376,-0.8993897244412017,-0.3580101636507261
361,0.0,0.0,-0.5,0.0,-0.9931804349253506,0.5411409629608824,0.7267809167479871,0.025068894972815496,0.9568844008760055,-0.9568844008760046,-0.10285039715959149,-0.11669914985449918,0.1166991498544987,-0.19748667601761952,-0.09612973920342731,0.11044221682147022,0.45509155217471187,-0.1642434768967816,-0.14591889514645462,0.45053918805830534,0.10207446669880009,-0.12604406674779162,0.12604406674779137,0.9640058131340622,-0.6241780576312387,0.931742290099781,-0.8806910545357608,-1.044854489344951,-0.15816820648507354,-0.7268540752166456,-0.8815844736503732,-0.8047294577141365,-1.122296402033178
362,2.0,0.0,-0.5,0.0,0.4898609098412687,-0.5459186843093566,-0.5016677308656959,-0.869962880931241,-0.7869296229057191,0.7869296229057179,0.144426079327869,0.4228077399169308,-0.42280773991693066,0.9495079922031309,2.8020847291299833,-1.0964898700773076,1.7307173970418839,-1.3187158295887922,0.2727454928963608,2.0425630185883996,-3.4130514619805,-0.19991327505824635,0.19991327505824652,0.9340184484834744,0.0704925484943832,-0.34211724731100795,-1.0859913640200016,-1.1702042180852623,0.19631747714334596,-0.8851655027465595,-0.20680265965486294,-0.43123646137500227,0.33762915162215523
367,1.0,0.0,0.0,0.0,0.21458789218599925,-0.25166635173551755,0.4953802072757675,1.342439591923616,1.0941434948758064,-1.0941434948758053,1.661811091021118,1.460410301611838,-1.4604103016118373,-0.17474495796177208,0.21744741391041653,0.0396137868289958,0.9868769657480604,0.32786163961787435,0.0,0.36019440408492476,-1.3578594550719771,0.24129746988664533,-0.24129746988664483,-0.11920754903804613,0.2395184153423111,-0.10868857043588254,0.16991916244200164,0.14907669432486229,-0.11912147155945177,-0.5386612123358182,0.5433845447297222,0.45742337753768764,0.5655061137831908
370,2.0,0.0,0.0,0.0,1.8767773677368693,-0.05542443880107181,-0.36274333661460706,-0.26371577258949747,-0.17156913030359788,0.17156913030359733,0.19675695847617808,0.03323099291094542,-0.033230992910945834,1.2682995120948306,0.9329955258905201,-0.9421784764398554,1.2589980766802673,0.436859497758989,0.1468937388931707,1.7185524311200804,-3.8404903608635528,-0.4382283366153153,0.43822833661531496,-0.1586825105347208,1.0309811928091135,-0.14861809512957702,-0.1680938529898164,-0.4075020031880199,-0.013414003985420501,0.11834233918174279,0.5734841974999986,0.1755587148343167,0.15623283108017488
371,-1.0,0.3333333333333333,0.5,1.0,-0.9931804349253506,0.18217487689208742,1.4350808364851317,-0.10912871947884532,-0.07633189618032117,0.07633189618032055,-0.14836098782239368,-0.337195224398601,0.3371952243986017,-0.1540506753279165,-0.2329368265604894,0.10988546322378312,0.8487209188683206,0.0,-0.031834546831119206,0.8137196680910026,-1.3000690886494677,-0.22404148935022572,0.22404148935022616,0.6133651837730403,-0.9707361145379885,0.9764684725697986,-0.9719675681559059,-1.3673057449830843,0.14215577722342432,-1.0283120808754687,-1.5407720284856037,-0.628787612570247,-0.11392262380319564
377,0.0,0.0,0.0,0.0,-0.9931804349253506,-0.05542443880107181,-0.4373849516955695,-0.25778283887750314,-0.2195388170866639,0.2195388170866634,-0.3002523855330416,-4.325486950331671,4.325486950331669,-0.013763936739197239,-0.2966559117234289,0.03884564529824004,0.5498376030211195,0.01864978142029563,-0.11729030351253224,0.46195763554621305,-0.2936363553118557,-0.741928834600607,0.7419288346006072,-0.046807095364234,0.39594850009657717,-0.0354544090030286,0.5553346002768463,-0.6238025798549631,0.062411477318074365,0.5211278607284804,-1.2855215771145063,0.9100658409810838,0.27744140632730324
378,1.0,0.0,0.0,0.0,0.21458789218599925,1.0037973944676812,0.009438614250260498,-0.4547224332750046,-0.4886242362804,0.4886242362803991,0.9271640664221986,0.46917708689168747,-0.46917708689168725,0.030173583745371216,0.25671001013638856,-0.08838801951896179,0.1965057964831823,0.14554582850273148,0.8551602058723482,-2.0730513995269506,-0.3913327201079566,0.003270325515923718,-0.0032703255159237153,-0.18710873147443072,1.0168235716165033,-0.17737165049545564,-0.4452930077873717,-0.09708550736409362,0.14120745579451577,-0.4023168974339087,0.4962487575189936,0.3988310508301313,0.09740396385107965
381,-2.0,-0.3333333333333333,0.0,1.0,0.9375470580806263,-0.5171454818314981,-0.45345767318181024,-0.5381342214273344,0.2866292757270866,-0.2866292757270855,-0.03702060626117093,0.2832277917017083,-0.2832277917017086,-0.002824275413758074,-0.6576205351267278,0.09849417805711842,-0.19888760192670243,0.2798615406026215,-0.20223366191824474,0.20360554803818354,0.8518681318913153,-0.7883182601077482,0.7883182601077481,1.2981767182965245,-0.5330601974322632,-0.24869404534272188,-0.49058662005437864,-0.025397350007411626,0.018143763210767064,-0.4625856122980753,-0.670105345112267,-0.9421769962312558,-0.573527495889095
383,0.0,0.0,-0.5,0.0,1.1250942748130872,0.09488621385689362,0.23919096954154692,-0.1520756922808772,-0.613313680939276,0.6133136809392759,0.48815251483138716,0.43547447652674925,-0.4354744765267491,0.08585445458396532,-0.29799371210306924,-0.019640620060789676,1.2630110852706031,-0.37182039459773686,0.20307139140365799,2.078437741684621,-3.6496903666870013,0.3300293317987089,-0.3300293317987077,-0.11479355501081133,0.3419391851399102,-0.10422374825934566,-0.12260129589650896,0.32945498373551396,0.05477818193353372,-0.01512423998414108,0.5879192901435352,1.2020297401287598,-0.8160963884595757
385,-2.0,0.0,1.5,3.0,0.8486404824681828,-1.6582588138758891,-0.5231873660700467,0.5348992178677658,0.46464942176620777,-0.46464942176620844,0.10343167960096919,0.0918315181284758,-0.09183151812847533,1.2583476673055893,0.9963589364864233,-0.9479140546363843,0.5220463512474715,-0.12764466450504303,-0.09253900982168707,0.9529804002592545,-0.7725313126508114,-0.7795409782746907,0.7795409782746907,-0.017015158282873418,1.546517702362979,-0.005319410962222685,0.4873660594688496,-0.021961555089523983,-1.0121020296239553,0.7212856222143995,0.26727833479274515,1.141071006094308,0.8427645981631718
386,-1.0,-0.6666666666666666,-0.5,0.0,-0.33246603203239816,0.8401789873078712,0.0,-0.22180130427494435,0.6456974680965833,-0.6456974680965832,0.9202596018971217,0.4552974357670328,-0.455297435767033,-0.016866306066919114,-0.006646461384991699,-0.012430481063713101,0.05641344285834386,0.14323087306668125,-0.19763091338886582,0.2573676125305774,0.6312086214058787,-0.5229605700770288,0.522960570077029,-0.11531480403378216,0.08078226434383746,-0.1047509995838601,0.268371007000154,-0.4878621519817276,0.11215179665517322,0.4485671668194799,0.27539160914559213,-0.1972948498597674,0.19046180572834287
387,-2.0,0.0,-0.5,0.0,0.6675339679676019,-0.0745329859306177,0.22588376318359052,-0.0016837970155138197,-0.9119343955168266,0.9119343955168255,0.7734936808344114,0.5314138708367003,-0.5314138708367003,0.9433011488038827,2.8313996164493274,-1.0981985541188048,-0.00556083869316935,0.2272744888675074,-0.1872809698226061,0.47623081745590007,0.32572177651266554,0.9426506038794216,-0.9426506038794211,-0.3044989057811233,0.17773125646493868,0.9528004118484767,-0.8404958305868236,-0.39199666294924546,0.17557657355001988,-0.723538308669174,-1.0147582117832656,-0.6018602859215603,0.2730733361719354
389,-1.0,1.3333333333333333,-0.5,0.0,-0.33246603203239816,0.7989010508898228,1.367863109126501,0.8582791168054553,0.5904393804437433,-0.590439380443743,0.8280597466989379,0.6348445888414339,-0.6348445888414341,-0.12227049738382866,-0.21160285250160366,0.08724249492801271,-0.5647818660880977,-0.6629881281587061,0.900348602552707,-1.2180504844882998,0.0958800372244767,-0.1574259460263135,0.15742594602631335,-0.27783441156002725,-0.5354788092798277,1.2073027502272757,-0.6176908456973079,-1.0954342631319511,-0.16758783903759406,-0.34833627317262655,-0.22361055261539212,-0.0562116254682129,0.12675794012449382
390,0.0,-0.6666666666666666,-0.5,0.0,0.0,-0.3214656631336817,-1.0474209571217274,-0.2904062883929575,-0.7575812477685059,0.757581247768504,-0.3002523855330416,-0.669517764828822,0.6695177648288217,0.923730177031722,2.9210360967275144,-1.1030740596367001,-0.8746166170938645,-0.7902256526990037,0.8053673024447014,-0.20731760363157287,-0.2916834612252189,0.022862310698527,-0.022862310698526827,1.1240564229208405,0.012069356121628513,-0.2805516431567662,-0.6640139630312517,-0.4132449171908843,0.09571701637097724,-0.36787333928687954,-1.159618672006848,-1.2544992453224133,0.2331049979324225
391,2.0,-0.6666666666666666,-0.5,0.0,1.748785846505653,-1.3999492284841804,-1.307159860798217,-0.20226825814292712,-0.17999103993055485,0.17999103993055401,0.28115874291628123,0.03279228237859136,-0.032792282378591345,0.2288000127521833,-1.3780863579187845,0.09386556679739862,-0.863771627761352,-0.7336678341101882,1.178483627176707,-1.9364802938461014,0.38248466811030785,0.747073478050658,-0.7470734780506575,0.05313062094017734,0.5914387181134633,0.06563411292864144,1.0551262362849005,1.2119653547917857,-0.9510433416098965,0.4871066420829912,-0.26289085788201716,0.21096353548802435,0.971432515771995
392,-1.0,2.3333333333333335,0.5,1.0,0.0,-0.37048708719911183,1.0481656687934569,-1.4483800039356978,-1.2234382391627328,1.2234382391627316,-0.25312874748898023,-0.4593955116770088,0.45939551167700776,-0.10516001671293203,-0.10723760417614701,0.05804392922782234,1.5127150164051075,0.3146153150451307,0.17313248829088387,1.431694057149442,-3.7513739060357354,2.1405958539788923,-2.14059585397889,-0.14342176807468124,-0.3392498902651103,-0.13318162173482545,-0.022077414278512716,0.23898992398344343,0.2824321217913476,0.024335899462249587,-0.5932167827353482,0.5050973919171212,0.42216672267854166
395,-1.0,-0.6666666666666666,-0.5,0.0,-0.33246603203239816,-0.9395047890963764,-1.8037834818191634,0.7403117535531141,0.9481790492663689,-0.9481790492663684,-0.3002523855330416,-4.325486950331671,4.325486950331669,2.003572609855957,-3.7959132777736544,-0.5097321649619484,-1.0628205419438175,-1.1120550985421784,0.9922069035815476,-0.7991650547022626,0.2868309591366316,-0.3605622170861873,0.36056221708618746,-0.0008762073038732049,1.5723550556142591,1.5416481156247857,0.6353917201881601,0.9406322910076254,-0.9980538119889714,0.3361058552479012,-5.294334059552114,0.4205690373433059,1.191281030360969
400,-1.0,1.3333333333333333,0.5,1.0,-0.9931804349253506,0.9510153398019384,1.6367680427225717,-0.675639107129727,-0.16008733231434516,0.16008733231434535,-0.2431738144338968,-0.03374155876786216,0.03374155876786215,0.3327127894093581,-2.5125001875026878,0.240331045435668,0.30769619531706366,0.11323435841832169,-0.13995478575374698,0.7250771046362815,-0.35242250720365437,-0.21677115459162513,0.21677115459162496,-0.2883897116754369,-0.3189591476315349,0.7506302397586072,-0.6278862169724317,-0.6330872963590644,0.1831868500937339,-0.6740560618017853,-0.15814179739045892,-0.6394883283236538,0.3760638308066316
404,-2.0,-0.6666666666666666,0.0,0.0,0.0,0.6589829518580295,0.3060854236187436,-0.8138134932034405,-0.28546860282602604,0.2854686028260256,-0.19564276866239816,-1.2059982228102821,1.2059982228102817,-0.032975396341756766,0.05708046817020644,-0.014602546001566574,-0.11329401891300649,0.5714008422918113,-0.158185159684799,-0.03041104755940952,0.5909453713245314,0.20297754446654795,-0.20297754446654714,-0.1420824680705882,-0.708622325494067,-0.13182689938531275,0.09416873606860979,0.04157714252045423,0.29194623838819705,-0.38686533697615366,0.11158839977497191,0.3347879592034204,0.4678573268966157
409,-3.0,-0.6666666666666666,0.0,0.0,0.0,-0.03663942691578293,-0.04368684956697494,1.002203869824131,1.4449653131256772,-1.4449653131256757,1.63296262450115,1.1988748837864993,-1.198874883786499,-0.13297937353578657,-0.07861209208206013,0.06920340110486352,-0.046549152406356854,0.3791302084969999,-0.1827971364106189,0.1453378745679636,0.5887131581047513,0.013647824595829226,-0.013647824595828424,0.8589869013484707,-1.5192821227757933,0.8807700124492106,-0.7844989158524043,-1.2891486137815997,-0.13501386150919426,-1.245858692290351,-0.4536958490195559,-0.684237765736406,-0.17321247176631313
410,1.0,-0.3333333333333333,1.5,3.0,-0.9931804349253506,-0.09397567099445883,-1.5227741438609053,1.3346897277832377,1.1199089231225503,-1.119908923122549,-0.3002523855330416,-0.055777027158994165,0.05577702715899371,0.9958806864074734,2.5701319427510922,-1.0813553544040642,0.1682487823787339,-0.3136442198526206,-0.1829740797698619,0.7001813565377712,0.39921128365342334,-0.4525339762917628,0.4525339762917628,0.152161649394867,1.615667498083377,0.16580550629292876,1.2776013179387558,1.4005521860256973,-0.864841367134727,2.0482649365575107,-4.790759150375521,1.1346896680369976,1.410359373615546
411,-1.0,-1.3333333333333333,0.0,0.0,0.5867939679295001,0.15905726892980296,0.41311912893816155,1.133505535899394,-0.5962578558868632,0.596257855886863,-0.3002523855330416,-0.04603903058278457,0.04603903058278455,-0.060899775860895025,0.18245914199598237,-0.021098140455965,-0.8195950835201276,-1.20284200735963,0.9068727614041746,-0.54942268201574,0.11145848292746804,0.11232353483200534,-0.11232353483200526,0.02480848604446779,-0.030831501020176438,0.03698584218133125,0.7058444816292394,1.307527643870698,-0.9756964628332038,0.996214718917194,0.7711966353938378,1.026927807706659,0.09948098977769868
412,2.0,-1.0,0.0,0.0,-0.9931804349253506,-0.27446042701705414,-0.7295230165270955,0.1034200773425703,0.7157642514857119,-0.7157642514857115,0.24888804146085375,0.29626178421407,-0.29626178421406946,-0.012265341001812579,-0.17320102901348897,0.015355652658136085,1.4669499888206794,1.4910840670795418,0.19639899597770738,0.331894876910282,-3.672352278524228,0.3434791668712208,-0.34347916687122054,-0.02766930284005489,1.6882140465518438,-0.016096240427198982,0.4671671332968124,0.13065370073051874,-1.0213759744824915,0.5511753077009621,0.6596366584758426,0.6459786504518239,0.8331551168210769
413,0.0,0.6666666666666666,-0.5,0.0,0.7960742696239341,0.852236617547993,0.2786168010208899,-0.7942391030961801,-1.18686429852301,1.186864298523009,-0.18025812557615234,-0.4547048928386598,0.4547048928386587,-0.16271308352411187,0.2081544753547195,0.03422192775561118,-0.9603849655617623,-1.3401035085331185,1.1446947674342527,-0.9108392818285528,0.013776839904094305,-0.752547738307984,0.7525477383079838,0.11401758754433494,2.4699393678877244,0.1272222068587562,0.877329649390038,1.2916323612339693,-0.8980440259107416,0.9439253510002644,1.6327272552488739,1.697019423335443,-3.425151079506954
417,0.0,-0.3333333333333333,0.0,0.0,0.7363548749033462,-0.652567525368134,-0.49230306818267255,-0.019346166871441098,0.06636839851323753,-0.06636839851323756,-0.13740645708489435,-0.07439016338098267,0.0743901633809822,1.286555308116272,0.8165596576343133,-0.9316202151920201,-0.8414324170269377,-0.877685027944973,1.2215247281198403,-0.3628041957126563,-1.4736289553199964,-0.5818427139928835,0.5818427139928832,1.1629162814973442,-0.10158006875627168,-0.09945731760125316,0.1492228240902404,0.22248984547403264,-1.0931119183027793,0.18405959144564288,-0.165556674648816,0.7208645902626023,0.24459092041709912
418,-1.0,-0.3333333333333333,0.5,1.0,-0.9931804349253506,0.7336124845676745,0.45814427338628516,-0.29051230145367146,-0.11589375373477975,0.11589375373477881,-0.11180972356043968,-0.2750039268409698,0.2750039268409705,-0.2779619617065715,0.004368153447450501,0.13948470133893173,-0.7588024245922955,-0.47010919952584873,0.7748875751780961,-0.5605160178497128,-0.2223549596847532,-0.3567989231690999,0.3567989231691004,1.0796058518880267,0.04499038651562123,-0.07999165059682167,0.3893222693324683,0.2539646936198479,0.23861160271647214,-0.026637288107934642,0.5813553830789555,-0.10648757242784611,-3.9801600375805193
426,0.0,0.0,0.0,0.0,-0.33246603203239816,0.599189151542944,0.6006248517185411,0.10102636740538942,0.3426784857617334,-0.34267848576173393,1.4563692670214308,0.834059493953216,-0.8340594939532161,0.9126422781844886,2.9699171601625096,-1.1054879240423823,0.017634365744958747,0.4950483940655571,-0.1508977940703473,0.45931170894992196,-0.06977463202655726,-0.7620570259747809,0.7620570259747804,-0.31460362455804214,0.08327976072514581,0.8581547311440464,-0.8816150752595532,-1.4720465966395742,-0.003024009057756459,-0.8519227985542605,0.222504269893377,-0.17995935868907897,0.6558297920521435
